ID, Assembly_file, length, num_contigs
esc_ia0348aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ia0348aa_as.fasta,5611164,466
esc_pa7945aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_pa7945aa_as.fasta,5481604,791
esc_pa7945aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR6079425_trimmed.contigs_velvet.fa,5426784,1150
esc_pa7944aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_pa7944aa_as.fasta,5417060,202
esc_pa7944aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR6079424_trimmed.contigs_velvet.fa,5445550,187
esc_ia0352aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ia0352aa_as.fasta,5251144,366
esc_ia0351aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ia0351aa_as.fasta,5186223,221
esc_pa7943aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_pa7943aa_as.fasta,5390781,412
esc_pa7943aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR6079421_trimmed.contigs_velvet.fa,5348628,179
esc_pa7942aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR6079420_trimmed.contigs_velvet.fa,5440567,499
esc_pa7942aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_pa7942aa_as.fasta,5480972,356
esc_ia0353aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ia0353aa_as.fasta,5643586,438
esc_pa7947aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR6079429_trimmed.contigs_velvet.fa,5354497,1563
esc_pa7947aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_pa7947aa_as.fasta,5334166,171
srs2543278,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR6079428_trimmed.contigs_velvet.fa,5178029,1406
11679_7#58,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#58.contigs_velvet.fa,5114135,79
11679_7#58,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11679_7#58.contigs_velvet.fa,5114135,79
11679_7#59,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#59.contigs_velvet.fa,5059832,54
esc_sa7290aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR7416051_trimmed.contigs_velvet.fa,5283075,117
esc_sa7291aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR7416052_trimmed.contigs_velvet.fa,5458830,1899
esc_ka1272aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/exist/assembly/SRR5035010_trimmed.contigs_velvet.fa,4736967,115
esc_ka1272aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ka1272aa_as.fasta,4751720,128
11679_7#50,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#50.contigs_velvet.fa,5213226,95
11679_7#51,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#51.contigs_velvet.fa,5061499,64
11679_7#52,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#52.contigs_velvet.fa,5040079,42
11679_7#53,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#53.contigs_velvet.fa,5015717,58
11679_7#54,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#54.contigs_velvet.fa,5111049,60
11679_7#54,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11679_7#54.contigs_velvet.fa,5111049,60
11679_7#55,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#55.contigs_velvet.fa,4994483,56
11679_7#56,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#56.contigs_velvet.fa,4895811,77
11679_7#57,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#57.contigs_velvet.fa,4982059,49
esc_sa9081aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7474054_trimmed.contigs_velvet.fa,5283391,152
esc_ga8998aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga8998aa_as.fasta,5479159,227
esc_ga8998aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/assembly/SRR3581441_trimmed.contigs_velvet.fa,5567321,1086
esc_ca2077aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca2077aa_as.fasta,5318766,310
esc_ja3909aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja3909aa_as.fasta,5358495,380
esc_ja3909aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR4897362_trimmed.contigs_velvet.fa,5312885,188
esc_ja3910aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja3910aa_as.fasta,5138575,187
esc_ja3910aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR4897363_trimmed.contigs_velvet.fa,5120527,164
esc_ca2868aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca2868aa_as.fasta,5308581,249
esc_sa9082aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7474055_trimmed.contigs_velvet.fa,5412520,149
esc_ca3482aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca3482aa_as.fasta,5066727,137
esc_ba9515aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba9515aa_as.fasta,5341090,250
esc_ca1782aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca1782aa_as.fasta,4940899,86
esc_ca5376aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca5376aa_as.fasta,4140015,123
esc_ca2639aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca2639aa_as.fasta,5046262,139
esc_ca2522aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca2522aa_as.fasta,5066587,111
esc_pa2542aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_pa2542aa_as.fasta,5289664,316
esc_pa2542aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR6001341_trimmed.contigs_velvet.fa,5257584,169
esc_pa2541aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR6001340_trimmed.contigs_velvet.fa,5512262,288
esc_pa2541aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_pa2541aa_as.fasta,5561515,438
esc_pa2543aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR6001343_trimmed.contigs_velvet.fa,5622544,1149
esc_pa2543aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_pa2543aa_as.fasta,5570177,299
esc_ba2580aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba2580aa_as.fasta,5385223,192
esc_ba4169aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba4169aa_as.fasta,5403708,291
esc_ba9760aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba9760aa_as.fasta,5522241,254
esc_ia1641aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ia1641aa_as.fasta,5466119,281
esc_ia1641aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR4194337_trimmed.contigs_velvet.fa,5463066,180
esc_ba1531aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba1531aa_as.fasta,5398151,224
esc_ba3631aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba3631aa_as.fasta,5384865,399
11679_4#52,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11679_4#52.contigs_velvet.fa,5200090,76
11679_4#52,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#52.contigs_velvet.fa,5200090,76
esc_sa4007aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7244225_trimmed.contigs_velvet.fa,4734325,287
srs1796836,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/exist/assembly/SRR5017332_trimmed.contigs_velvet.fa,7639746,10135
esc_ra4980aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ra4980aa_as.fasta,5080312,237
11679_4#55,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#55.contigs_velvet.fa,5092321,71
11658_7#60,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11658_7#60.contigs_velvet.fa,5028731,54
11658_7#62,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11658_7#62.contigs_velvet.fa,5208193,81
11658_7#63,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11658_7#63.contigs_velvet.fa,5167322,58
11658_7#64,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11658_7#64.contigs_velvet.fa,5165335,87
11658_7#64,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11658_7#64.contigs_velvet.fa,5165335,87
11658_7#65,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11658_7#65.contigs_velvet.fa,5265186,63
11658_7#65,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11658_7#65.contigs_velvet.fa,5265186,63
11658_7#66,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11658_7#66.contigs_velvet.fa,4795863,77
11658_7#67,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11658_7#67.contigs_velvet.fa,5135665,87
11658_7#67,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11658_7#67.contigs_velvet.fa,5135665,87
11658_7#68,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11658_7#68.contigs_velvet.fa,5330417,90
11658_7#69,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11658_7#69.contigs_velvet.fa,5225585,79
esc_ba3998aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba3998aa_as.fasta,5491194,282
esc_ca1510aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca1510aa_as.fasta,5441188,249
esc_ba4508aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba4508aa_as.fasta,5705245,330
esc_ba5509aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba5509aa_as.fasta,5310527,275
esc_ca3619aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca3619aa_as.fasta,5415784,280
esc_ba7725aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba7725aa_as.fasta,5433030,299
esc_ba4779aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba4779aa_as.fasta,5301670,237
esc_ba5966aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba5966aa_as.fasta,5721536,354
11679_4#54,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11679_4#54.contigs_velvet.fa,5335081,85
11679_4#54,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#54.contigs_velvet.fa,5335081,85
esc_ca1981aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca1981aa_as.fasta,5367349,331
esc_ba4083aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba4083aa_as.fasta,4954170,108
esc_sa4922aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR7274813_trimmed.contigs_velvet.fa,5231481,89
esc_sa4921aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR7274810_trimmed.contigs_velvet.fa,5282188,113
esc_ca5036aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca5036aa_as.fasta,5109575,186
srs3390044,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR7274817_trimmed.contigs_velvet.fa,5457203,1280
11679_4#39,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11679_4#39.contigs_velvet.fa,5224688,86
11679_4#39,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#39.contigs_velvet.fa,5224688,86
11679_4#38,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#38.contigs_velvet.fa,5084167,65
11679_4#37,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#37.contigs_velvet.fa,5261158,62
11679_4#36,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#36.contigs_velvet.fa,5165167,67
11679_4#35,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#35.contigs_velvet.fa,5185378,61
11679_4#35,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11679_4#35.contigs_velvet.fa,5185378,61
11679_4#33,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#33.contigs_velvet.fa,5321532,159
11679_4#32,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11679_4#32.contigs_velvet.fa,5121333,77
11679_4#32,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#32.contigs_velvet.fa,5121333,77
11679_4#31,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#31.contigs_velvet.fa,5096643,51
11679_4#30,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#30.contigs_velvet.fa,4905759,49
esc_ka7578aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ka7578aa_as.fasta,5292921,252
esc_ha9490aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ha9490aa_as.fasta,5258864,323
esc_ha9488aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ha9488aa_as.fasta,5178204,307
esc_ra4979aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ra4979aa_as.fasta,5084106,255
esc_ja4779aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja4779aa_as.fasta,5266392,248
esc_ja4779aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR4788209_trimmed.contigs_velvet.fa,5254438,193
esc_ka7572aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ka7572aa_as.fasta,5465833,321
esc_ka7577aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ka7577aa_as.fasta,5076517,55
esc_ka7574aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ka7574aa_as.fasta,5569511,369
esc_ka7575aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ka7575aa_as.fasta,5313937,204
7521_1#43,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/etec/complete/7521_1#43.contigs_velvet.fa,4732175,123
7521_1#42,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/etec/complete/7521_1#42.contigs_velvet.fa,4861678,107
7521_1#41,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/etec/complete/7521_1#41.contigs_velvet.fa,5320008,378
7521_1#40,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/etec/complete/7521_1#40.contigs_velvet.fa,5062832,235
7521_1#46,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/etec/complete/7521_1#46.contigs_velvet.fa,4800322,176
7521_1#45,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/etec/complete/7521_1#45.contigs_velvet.fa,4881001,99
7521_1#44,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/etec/complete/7521_1#44.contigs_velvet.fa,5270215,241
esc_ca4195aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca4195aa_as.fasta,4948297,178
esc_ha9025aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ha9025aa_as.fasta,5024062,217
esc_ia1183aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR4180641_trimmed.contigs_velvet.fa,5340309,228
esc_ia1183aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ia1183aa_as.fasta,5368977,320
srs2720152,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR4788200_trimmed.contigs_velvet.fa,5326447,152
jsmy00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR1314369_trimmed.contigs_velvet.fa,4826042,104
jsmy00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/complete/JSMY00000000.fa,4851259,102
jsmz00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/complete/JSMZ00000000.fa,4897490,65
jsmz00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR1314368_trimmed.contigs_velvet.fa,4821535,40
jsne00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/complete/JSNE00000000.fa,5322633,137
jsne00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR1314363_trimmed.contigs_velvet.fa,5188949,119
jsnf00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR1314362_trimmed.contigs_velvet.fa,5321357,167
jsnf00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/complete/JSNF00000000.fa,5459417,141
jsng00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR1314361_trimmed.contigs_velvet.fa,5103837,87
jsng00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/complete/JSNG00000000.fa,5126764,103
jsnh00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR1314360_trimmed.contigs_velvet.fa,5141117,62
jsnh00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/complete/JSNH00000000.fa,5169729,94
jsna00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/complete/JSNA00000000.fa,5090810,159
