ID, file_name,cds,trna,hypothetical protein,transposase,pseudogene,conjuga,phage,fimbrial,plasmid,crispr,resistance,virulence,secretion system
11679_7#54,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11679_7#54.gff,4742,69,714,65,0,37,252,50,36,2,114,10,40
11679_7#55,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#55.gff,4604,77,707,58,0,42,185,57,29,17,110,8,60
11679_7#56,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#56.gff,4488,74,657,66,0,35,179,68,29,11,113,9,46
11679_7#57,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#57.gff,4581,77,704,57,0,38,175,58,29,15,115,9,57
esc_sa9081aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7474054_trimmed.velvet.gff,4971,85,827,68,0,60,336,63,39,3,112,8,42
esc_ga8998aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/annot/SRR3581441_trimmed.velvet.gff,5201,67,879,59,0,59,389,83,40,11,119,11,53
esc_ga8998aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ga8998aa_as.fasta.gff,5147,67,850,62,0,58,387,81,40,11,118,12,52
esc_ca2077aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca2077aa_as.fasta.gff,5017,80,837,67,0,65,327,63,45,3,116,8,70
esc_ja3909aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja3909aa_as.fasta.gff,4991,70,770,58,0,9,348,75,32,11,122,12,67
esc_ja3909aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4897362_trimmed.velvet.gff,5000,78,891,64,0,9,349,74,31,11,113,11,63
esc_ja3910aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4897363_trimmed.velvet.gff,4725,72,840,50,0,15,229,66,30,12,105,10,46
esc_ja3910aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja3910aa_as.fasta.gff,4751,67,772,46,0,15,234,68,30,12,109,10,48
esc_ca2868aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca2868aa_as.fasta.gff,4922,54,731,61,0,47,365,68,33,13,119,8,72
esc_sa9082aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7474055_trimmed.velvet.gff,5077,84,773,63,0,11,447,75,34,11,120,10,67
esc_ca3482aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca3482aa_as.fasta.gff,4635,68,696,50,0,44,196,54,33,4,109,10,62
esc_ba9515aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba9515aa_as.fasta.gff,4912,71,740,81,0,5,267,81,17,5,114,10,62
esc_ca1782aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca1782aa_as.fasta.gff,4553,70,714,33,0,31,208,56,23,36,111,7,59
esc_ca5376aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca5376aa_as.fasta.gff,3806,49,560,41,0,3,80,40,11,3,106,8,35
esc_ca2639aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca2639aa_as.fasta.gff,4614,57,699,52,0,37,243,46,27,11,112,9,40
esc_ca2522aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca2522aa_as.fasta.gff,4637,60,713,50,0,16,208,61,30,4,111,9,62
esc_pa2542aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa2542aa_as.fasta.gff,4906,76,743,56,0,8,341,73,31,11,119,12,66
esc_pa2542aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR6001341_trimmed.velvet.gff,4864,77,752,58,0,8,322,72,31,11,117,12,58
esc_pa2541aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR6001340_trimmed.velvet.gff,5130,85,864,75,0,15,370,70,41,11,127,11,60
esc_pa2541aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa2541aa_as.fasta.gff,5208,73,865,70,0,16,386,72,43,11,128,12,68
esc_ba2580aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba2580aa_as.fasta.gff,5087,60,782,53,0,11,405,75,31,11,124,12,66
esc_ba4169aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba4169aa_as.fasta.gff,5072,67,775,65,0,8,394,75,31,11,127,11,67
esc_ba9760aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba9760aa_as.fasta.gff,5242,83,778,63,0,11,502,75,33,11,127,11,67
esc_ia1641aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4194337_trimmed.velvet.gff,5141,74,945,61,0,89,288,65,54,10,108,12,57
esc_ia1641aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ia1641aa_as.fasta.gff,5160,64,910,59,0,86,294,66,48,10,113,12,57
esc_ba1531aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba1531aa_as.fasta.gff,5129,84,806,54,0,10,424,75,32,11,125,12,66
esc_ba3631aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba3631aa_as.fasta.gff,5035,77,763,62,0,9,370,75,30,11,125,12,67
11679_4#52,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11679_4#52.gff,4843,78,731,82,0,37,290,50,33,3,114,9,32
11679_4#52,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#52.gff,4843,78,731,82,0,37,290,50,33,3,114,9,32
esc_sa4007aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7244225_trimmed.velvet.gff,4415,69,773,68,1,74,187,52,50,12,104,8,31
esc_ra4980aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ra4980aa_as.fasta.gff,4706,79,705,66,0,11,295,74,31,11,117,11,46
11679_4#55,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#55.gff,4628,79,684,69,0,4,221,70,15,3,114,8,47
11658_7#60,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11658_7#60.gff,4671,77,737,56,0,62,217,71,40,11,114,9,71
11658_7#62,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11658_7#62.gff,4802,83,731,75,0,9,255,76,19,3,112,9,48
11658_7#63,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11658_7#63.gff,4736,70,756,78,0,47,190,67,37,3,115,10,62
11658_7#64,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11658_7#64.gff,4778,75,717,84,0,28,291,53,38,3,113,9,40
11658_7#64,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11658_7#64.gff,4778,75,717,84,0,28,291,53,38,3,113,9,40
11658_7#65,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11658_7#65.gff,4903,76,773,73,0,39,323,50,43,3,113,10,40
11658_7#65,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11658_7#65.gff,4903,76,773,73,0,39,323,50,43,3,113,10,40
11658_7#66,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11658_7#66.gff,4446,83,658,56,0,14,140,68,29,9,115,11,41
11658_7#67,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11658_7#67.gff,4793,74,748,72,0,56,261,50,47,3,115,8,30
11658_7#67,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11658_7#67.gff,4793,74,748,72,0,56,261,50,47,3,115,8,30
11658_7#68,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11658_7#68.gff,5028,77,752,87,0,49,404,58,46,20,118,11,60
11658_7#69,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11658_7#69.gff,4788,75,752,73,0,40,250,64,34,13,113,12,46
esc_ba3998aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba3998aa_as.fasta.gff,5153,65,801,62,0,21,420,75,35,11,130,12,76
esc_ca1510aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca1510aa_as.fasta.gff,5121,81,787,64,0,22,411,69,34,11,124,10,74
esc_ba4508aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba4508aa_as.fasta.gff,5382,67,916,72,0,23,408,75,46,11,139,11,66
esc_ba5509aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba5509aa_as.fasta.gff,5085,76,776,88,0,27,376,70,30,11,119,10,62
esc_ca3619aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca3619aa_as.fasta.gff,5091,71,780,62,0,9,413,75,32,11,127,12,68
esc_ba7725aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba7725aa_as.fasta.gff,5119,76,780,73,0,22,407,69,35,11,131,11,75
esc_ba4779aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba4779aa_as.fasta.gff,4919,79,727,54,0,9,358,72,31,11,120,12,67
esc_ba5966aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba5966aa_as.fasta.gff,5376,68,907,74,0,23,415,75,45,11,136,11,68
11679_4#54,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11679_4#54.gff,4998,75,770,97,0,36,340,61,33,3,116,9,33
11679_4#54,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#54.gff,4998,75,770,97,0,36,340,61,33,3,116,9,33
esc_ca1981aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca1981aa_as.fasta.gff,5013,83,766,63,0,9,368,69,31,11,124,10,67
esc_ba4083aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba4083aa_as.fasta.gff,4643,59,725,35,0,38,261,73,28,10,114,11,44
esc_sa4922aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7274813_trimmed.velvet.gff,4840,68,792,52,0,47,296,74,30,11,113,9,47
esc_sa4921aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7274810_trimmed.velvet.gff,4874,77,787,74,0,36,260,75,29,11,109,9,49
esc_ca5036aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca5036aa_as.fasta.gff,4627,76,699,71,0,5,194,76,15,3,110,8,47
11679_4#39,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11679_4#39.gff,4867,77,741,74,0,37,289,51,48,3,118,11,43
11679_4#39,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#39.gff,4867,77,741,74,0,37,289,51,48,3,118,11,43
11679_4#38,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#38.gff,4624,82,702,70,0,4,187,72,14,2,113,8,47
11679_4#37,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#37.gff,4898,79,724,66,0,20,319,69,28,5,113,10,65
11679_4#36,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#36.gff,4787,76,736,60,0,30,314,59,30,22,117,8,58
11679_4#35,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#35.gff,4810,68,723,74,0,6,319,50,28,3,117,10,40
11679_4#35,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11679_4#35.gff,4810,68,723,74,0,6,319,50,28,3,117,10,40
11679_4#33,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#33.gff,5042,78,816,65,0,82,316,69,50,12,113,13,58
11679_4#32,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11679_4#32.gff,4748,78,703,70,0,38,282,50,38,3,117,10,40
11679_4#32,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#32.gff,4748,78,703,70,0,38,282,50,38,3,117,10,40
11679_4#31,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#31.gff,4657,72,702,55,0,38,218,63,32,3,112,12,44
11679_4#30,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_4#30.gff,4478,67,628,61,0,6,185,58,16,4,114,9,62
esc_ka7578aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ka7578aa_as.fasta.gff,4995,68,812,91,0,25,305,60,43,13,120,12,42
esc_ha9490aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ha9490aa_as.fasta.gff,5018,81,711,101,0,37,319,71,30,11,117,9,69
esc_ha9488aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ha9488aa_as.fasta.gff,4891,86,695,63,0,23,303,70,24,11,115,9,65
esc_ra4979aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ra4979aa_as.fasta.gff,4832,77,760,77,0,58,342,52,46,2,110,12,39
esc_ja4779aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4788209_trimmed.velvet.gff,4888,84,761,66,0,9,310,63,26,13,123,10,32
esc_ja4779aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja4779aa_as.fasta.gff,4929,69,738,68,0,9,314,63,27,13,122,10,34
esc_ka7572aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ka7572aa_as.fasta.gff,5170,78,769,71,0,42,462,70,42,11,115,11,67
esc_ka7577aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ka7577aa_as.fasta.gff,4698,65,756,76,0,59,163,64,34,3,115,9,50
esc_ka7574aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ka7574aa_as.fasta.gff,5287,77,807,78,0,6,506,69,31,11,115,11,66
esc_ka7575aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ka7575aa_as.fasta.gff,4868,88,757,61,0,47,283,60,51,13,115,12,70
esc_ca4195aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca4195aa_as.fasta.gff,4521,68,677,79,0,4,162,72,25,5,106,10,43
esc_ha9025aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ha9025aa_as.fasta.gff,4611,78,699,101,0,12,129,63,37,5,113,11,40
esc_ia1183aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ia1183aa_as.fasta.gff,4986,63,750,60,0,9,343,75,31,11,128,11,67
esc_ia1183aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4180641_trimmed.velvet.gff,4955,77,790,63,0,10,343,73,32,11,122,10,67
srs2720152,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4788200_trimmed.velvet.gff,4947,82,757,56,0,9,352,76,34,11,121,11,70
jsmy00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/annotation/JSMY00000000.fa.gff,4439,30,668,70,0,37,115,62,26,11,118,11,43
jsmy00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314369_trimmed.velvet.gff,4486,71,851,52,0,35,116,60,26,11,113,11,44
jsmz00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/annotation/JSMZ00000000.fa.gff,4474,48,759,71,0,39,122,54,23,11,108,8,52
jsmz00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314368_trimmed.velvet.gff,4432,73,752,39,0,39,130,54,24,11,107,8,52
jsnf00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314362_trimmed.velvet.gff,5143,69,1308,77,0,53,232,63,37,13,99,6,65
jsnf00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/annotation/JSNF00000000.fa.gff,5101,50,831,114,0,90,252,64,39,12,116,9,73
jsng00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/annotation/JSNG00000000.fa.gff,4701,43,701,67,0,36,262,58,26,20,117,8,58
jsng00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314361_trimmed.velvet.gff,4696,70,708,61,0,37,264,59,28,20,118,8,58
jsnh00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/annotation/JSNH00000000.fa.gff,4811,54,749,106,0,44,290,53,41,3,112,9,40
jsnh00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314360_trimmed.velvet.gff,4789,70,752,84,0,46,288,53,42,3,112,9,39
jsna00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/annotation/JSNA00000000.fa.gff,4750,46,746,76,0,31,247,50,36,3,108,8,48
jsna00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314367_trimmed.velvet.gff,5982,59,903,57,0,22,267,52,27,3,133,9,47
esc_ca1371aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca1371aa_as.fasta.gff,4719,65,730,75,0,38,188,70,30,2,114,8,49
jsnc00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/annotation/JSNC00000000.fa.gff,5048,37,811,107,0,74,327,52,57,3,113,10,42
jsnc00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314365_trimmed.velvet.gff,6440,56,1181,76,0,32,294,49,36,3,133,9,45
esc_qa2195aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_qa2195aa_as.fasta.gff,4543,69,683,45,0,38,216,77,25,10,108,9,45
esc_ja8484aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja8484aa_as.fasta.gff,5048,70,774,53,0,23,410,75,35,11,119,10,75
esc_ja8484aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR5018371_trimmed.velvet.gff,5008,82,805,60,0,23,391,72,35,11,118,10,73
esc_ja8546aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja8546aa_as.fasta.gff,4639,72,702,71,0,20,276,75,21,10,110,8,55
esc_ja8546aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR5018370_trimmed.velvet.gff,5994,82,1425,55,0,26,280,76,22,10,121,10,56
esc_ka4244aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR5018373_trimmed.velvet.gff,4772,79,734,62,0,44,293,58,38,22,113,8,59
esc_ka4244aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ka4244aa_as.fasta.gff,4820,83,730,63,0,45,296,59,38,22,120,8,61
7067_5#7,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/etec/annotation/7067_5#7.contigs_velvet.fa.gff,4737,77,718,89,0,36,258,52,35,10,122,11,40
7067_5#9,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/etec/annotation/7067_5#9.contigs_velvet.fa.gff,4847,65,767,69,0,39,265,76,34,10,110,12,57
esc_sa5817aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7286247_trimmed.velvet.gff,5108,92,915,61,0,44,378,78,35,11,114,9,77
esc_ca0938aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca0938aa_as.fasta.gff,4911,71,750,84,0,27,339,61,41,3,115,8,33
esc_sa5818aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7286248_trimmed.velvet.gff,4972,79,783,58,0,10,339,74,31,11,122,11,69
esc_ba5843aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba5843aa_as.fasta.gff,4989,76,783,86,0,43,335,61,45,3,118,9,32
esc_ca3118aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca3118aa_as.fasta.gff,4930,74,753,61,0,37,370,47,44,3,115,8,40
9803_5#32,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/murray/9803_5#32.gff,4245,88,655,71,0,8,149,46,20,4,104,10,13
9803_5#31,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/murray/9803_5#31.gff,4927,85,942,66,0,36,195,52,32,12,118,9,45
srs3528675,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7500937_trimmed.velvet.gff,4720,61,748,72,0,30,272,65,32,11,116,15,44
srs3528674,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7500936_trimmed.velvet.gff,4373,68,714,30,0,15,143,57,16,14,110,8,54
esc_sa5760aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7285536_trimmed.velvet.gff,5102,78,841,75,0,60,376,79,36,10,114,10,55
srs3528672,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7500933_trimmed.velvet.gff,4216,76,632,49,1,8,99,63,16,3,106,8,34
